CR_ID,MONTHS_BALANCE,STATUS
5115451,-10,C
5118418,-14,C
5091589,-10,C
5029667,-39,C
5116672,0,0
5139500,-14,0
5117799,-36,X
5053362,-24,C
5125978,-19,C
5023542,-6,X
5010578,-17,X
5008900,-25,C
5009570,-15,X
5126325,-31,0
5090903,-20,C
5089909,-10,C
5066498,-15,C
5105669,-7,X
5022202,-34,C
5126835,-27,X
5114384,-12,X
5090857,-41,C
5091824,-2,C
5112654,-13,C
5091620,-4,0
5046497,-27,C
5126349,-23,0
5089635,-24,X
5068470,-12,C
5125978,-18,C
5099845,-14,C
5023544,0,X
5033648,-12,C
5037212,-26,C
5092272,-48,0
5094967,-54,X
5089509,-39,0
5125737,-18,C
5028494,-15,0
5112651,-29,0
5149705,-35,C
5118261,-14,C
5112888,-11,X
5029667,-12,C
5065539,-38,X
5089252,-9,0
5089000,-10,C
5105056,-22,C
5066705,-27,C
5021701,-56,X
5029314,-31,C
5037212,-6,C
5118146,-8,X
5022583,-18,C
5096163,-12,C
5115451,-27,C
5115451,-17,C
5022817,-7,X
5085781,-14,0
5038610,-9,X
5074653,-26,C
5068844,-17,X
5067726,-11,C
5125548,-1,0
5106047,-37,C
5104853,-6,0
5048045,-22,C
5149636,-18,X
5142490,-23,C
5058527,-33,0
5089635,-13,0
5085983,-2,0
5033648,-17,C
5061707,-44,C
5118550,-14,0
5135707,-12,0
5046351,-20,X
5058527,-38,0
5090140,-13,X
5029633,-9,C
5028494,-11,0
5091589,-20,X
5091862,-18,X
5053362,-6,C
5048045,-16,C
5051125,-26,C
5113869,-1,C
5112662,-4,C
5089268,0,C
5114239,-8,0
5008900,-27,C
5068107,-11,C
5115451,-11,C
5066775,-28,C
5092272,-57,0
5126835,-22,X
5126552,-30,X
5062726,-3,0
5042220,-27,0
5045640,-26,C
5048018,-20,C
5095370,-23,C
5010746,-17,C
5090857,-23,C
5068453,-2,C
5048018,-9,C
5056143,-1,X
5089104,-38,C
5069280,-29,0
5142793,-22,C
5021476,-7,0
5118418,-13,C
5143595,-14,C
5099805,-1,X
5097026,-12,C
5117481,-11,1
5117919,-3,X
5045085,-2,0
5118638,-50,X
5149705,-50,0
5089623,-34,0
5036986,0,X
5068899,-29,C
5085781,-37,0
5096238,-40,C
5113990,-26,X
5095790,-40,C
5048282,-31,X
5067021,-24,0
5139549,-20,C
5096163,-28,0
5024453,-10,X
5095790,-12,C
5085781,-22,0
5065644,-35,0
5105554,-1,C
5089470,-1,C
5116643,-24,0
5050479,-25,0
5056143,-29,X
5022202,-3,C
5112932,-37,1
5125217,-9,C
5090140,-45,X
5117167,-5,C
5116623,-19,X
5088834,-35,0
5089000,-38,0
5069280,-26,X
5037212,-29,C
5041910,-35,C
5088835,-10,0
5095370,-7,C
5091548,-13,0
5045695,-24,C
5052899,-18,X
5022506,-21,0
5142910,-16,0
5095570,-17,0
5148996,-19,C
5091042,-2,X
5126731,-19,C
5114429,-15,0
5048045,-15,C
5126325,-12,C
5114429,-18,0
5036512,-19,X
5139548,-1,C
5090270,-2,0
5041118,-48,0
5097026,-10,C
5146458,-14,X
5143595,-39,0
5117963,-20,0
5126303,-12,C
5062685,-1,0
5142984,-16,C
5089630,-44,C
5061148,-26,C
5045493,0,0
5117963,-4,C
5135691,-8,1
5090857,-20,C
5069397,-21,X
5024801,-2,X
5089630,-56,0
5105669,-31,X
5061148,-27,C
5099805,-34,X
5045695,-17,C
5023986,-7,0
5126323,-15,X
5091256,-17,X
5095228,-4,0
5091256,-8,X
5096827,-44,0
5024801,-26,X
5065628,-24,X
5023534,-23,C
5022193,-26,0
5105402,-10,X
5126835,-31,X
5115523,-18,C
5045139,-18,0
5029361,-40,X
5022642,-6,C
5092013,-22,0
5125214,-25,0
5067051,-25,0
5099778,-17,C
5061700,-17,C
5052732,-8,0
5105143,-13,C
5053226,-22,C
5092272,-38,0
5061700,-23,C
5115412,0,0
5117178,-9,X
5105669,-25,X
5036815,-12,0
5113869,-22,C
5089819,-2,0
5126248,-11,C
5092260,-7,0
5054290,-35,C
5067570,-1,C
5024095,-23,C
5023986,-6,X
5092448,-31,C
5033648,-36,0
5118146,-14,X
5090270,-22,0
5047820,-31,0
5010578,-9,X
5056236,-33,0
5053374,-30,C
5045139,-25,0
5029514,-27,0
5052732,-11,0
5067915,-1,0
5035431,-7,0
5023543,-12,C
5029633,-13,C
5069080,-4,0
5065348,-1,C
5054244,0,0
5089465,-1,C
5036733,-28,C
5062685,-29,0
5029127,-25,C
5068470,-13,C
5146458,-18,X
5079167,-13,4
5125600,-13,C
5036815,-5,C
5095370,-10,C
5096346,-16,C
5046234,-33,C
5066498,-51,X
5135513,-22,C
5117612,-4,X
5041910,-33,C
5009573,-8,X
5145724,-27,C
5111072,-27,0
5024453,-16,0
5115591,-20,0
5126064,-5,C
5125737,-16,C
5023280,-8,C
5126303,-14,C
5090568,-5,C
5009935,0,0
5117799,-50,X
5118146,-6,X
5090568,-50,C
5135656,-7,0
5033722,-36,0
5023544,-19,X
5118177,-9,X
5115451,-42,C
5146407,-25,X
5062685,-48,0
5115698,-24,X
5068037,-18,C
5089104,-23,C
5050645,-21,C
5008810,-17,X
5028455,-8,C
5135513,-20,C
5054718,-11,C
5062030,0,0
5022193,-48,0
5068374,-30,0
5090568,-39,C
5118258,-30,0
5088835,-18,X
5142807,-1,X
5045014,-34,0
5010253,-6,C
5089623,-16,0
5096238,-42,C
5048282,-20,X
5115995,0,C
5113387,-37,0
5113987,-39,C
5036987,-14,X
5143581,-18,X
5068107,-51,0
5036733,-35,C
5113869,-19,C
5097026,-34,0
5150063,-16,C
5069392,-5,0
5112654,-26,C
5033770,-11,C
5089509,-30,C
5097026,-21,C
5143622,-39,C
5062504,-29,0
5099805,-21,X
5010635,-3,C
5048282,-54,X
5089236,-34,0
5061707,-25,C
5118256,-10,0
5067169,-6,C
5022583,-41,C
5068037,-22,0
5028251,-37,0
5115711,-28,0
5022859,-33,X
5126238,-27,C
5010315,-13,X
5126303,-15,C
5089470,-40,X
5024242,-5,X
5009570,-33,X
5125978,-21,0
5068971,-55,0
5094924,-29,0
5142240,-8,0
5028494,-16,0
5058527,-19,C
5041363,-16,X
5036987,-6,X
5094967,-52,X
5099805,-3,X
5116623,-24,X
5112651,-4,X
5115957,-11,X
5106047,-6,C
5126736,0,0
5126325,-15,C
5061118,-20,C
5125352,-18,C
5126064,-38,C
5068107,-12,C
5089465,-9,C
5036986,-7,0
5068107,-14,C
5136943,-6,C
5148996,-3,C
5090857,-33,C
5139500,0,C
5028639,-13,0
5054718,-38,0
5105143,-3,C
5079106,-8,0
5117167,-9,C
5116036,-10,X
5150063,0,C
5118258,-31,0
5054149,-22,0
5125679,-2,0
5105669,-32,0
5065348,-31,C
5090152,-35,0
5054149,-8,0
5066417,-16,0
5054362,-19,C
5009570,-42,X
5053005,-2,0
5054290,-21,C
5096827,-27,C
5126299,-42,0
5148996,-13,C
5114384,-18,X
5045695,-27,0
5113269,-52,0
5053374,-33,C
5065348,-28,C
5042220,-17,C
5149892,-31,0
5091256,-32,X
5023543,-22,0
5143064,-56,X
5088998,-9,C
5062515,-6,C
5068406,-29,0
5088945,-23,0
5046351,-12,X
5125214,-24,0
5078905,-36,C
5022541,-16,0
5024484,-5,C
5041363,-2,X
5046503,-21,0
5126349,-6,0
5142240,-15,0
5142304,-26,0
5078905,-46,C
5111072,-29,0
5111193,-26,0
5054718,-13,C
5028455,-5,C
5033770,-37,X
5116036,-20,2
5099974,-15,C
5054165,-35,0
5022193,-42,0
5149210,-39,0
5113252,-48,0
5023543,-24,0
5037212,-44,0
5146458,-2,C
5113852,-16,0
5042295,-23,0
5115591,-36,0
5069080,-12,0
5126325,-2,C
5150118,-36,X
5112799,-29,0
5062685,-40,0
5022859,-18,C
5142490,0,C
5113869,-46,1
5054733,-27,0
5092013,-3,0
5089623,-7,0
5142793,-26,C
5024242,-6,X
5135707,-17,0
5068310,-18,C
5010428,-8,C
5069397,-26,0
5061961,-19,X
5085781,-47,0
5118261,-30,0
5079167,-20,0
5023280,0,C
5095383,-13,C
5149272,-8,C
5111072,-11,C
5143064,-31,C
5056236,-40,0
5117799,-37,X
5065539,-45,X
5090030,-22,0
5046234,-29,C
5042020,-11,0
5095730,-8,0
5125737,-26,C
5096238,-27,C
5051125,-34,0
5045695,-7,C
5024801,-3,X
5116397,-31,X
5024453,-21,0
5066498,-17,C
5099751,-46,0
5085781,-4,0
5010428,-12,C
5143042,-12,0
5045687,-14,0
5050479,-28,0
5046503,-10,C
5024343,-8,C
5105702,-7,X
5078912,-7,X
5067726,-14,C
5029127,-24,C
5036512,-18,X
5092013,-12,0
5065644,-42,X
5096238,-7,C
5052732,-7,0
5089252,-8,0
5117167,-29,C
5053483,-29,C
5125737,-30,C
5105762,-17,C
5078817,-6,0
5092448,-42,0
5096346,-32,C
5036485,0,X
5078912,-16,0
5118146,-33,0
5010731,-12,C
5126303,-16,C
5024095,-25,C
5105669,-12,X
5135513,-14,C
5126527,-50,C
5118261,-25,0
5091052,-5,X
5069397,-31,0
5149695,-11,0
5089465,0,C
5113387,-18,C
5037212,-27,C
5024950,-23,0
5094967,-3,C
5096238,-25,C
5089942,0,C
5079106,-6,0
5066775,-27,C
5078912,-19,X
5054149,-33,0
5067780,-6,X
5112654,-21,C
5115451,-35,C
5035995,-43,0
5089470,-11,C
5033927,-1,C
5068037,-11,C
5096827,-2,C
5149271,-25,C
5069392,-16,0
5143581,-10,X
5021642,-11,0
5091862,-7,C
5041625,-8,X
5045945,-20,0
5066498,-30,C
5112932,-30,0
5089630,-46,0
5105754,-9,0
5132937,-32,X
5125217,0,C
5054290,-16,C
5096238,-51,0
5113781,-1,X
5022752,-22,C
5105143,-23,C
5112932,-10,0
5132464,-4,C
5069455,-6,C
5042220,-25,0
5089635,-44,0
5054290,-34,C
5069004,-13,C
5096827,-11,C
5022583,-29,C
5069280,-6,0
5089787,-12,X
5061707,-29,C
5095383,-4,C
5085955,-47,0
5099974,-34,C
5115957,-7,0
5045014,-36,0
5068374,-38,X
5009935,-3,0
5022193,-57,0
5068844,-3,0
5023544,-2,X
5089465,-42,0
5066498,-10,C
5010315,-8,X
5010647,-6,0
5116674,-22,C
5022193,-31,0
5125352,-34,0
5067021,-11,C
5069392,-25,0
5091004,-24,C
5010463,-12,C
5089049,-18,C
5149705,-26,C
5065348,-22,C
5105056,-38,1
5148996,-5,C
5065628,-39,X
5095120,-24,X
5115577,-37,C
5050645,-14,C
5010315,-21,0
5009570,-23,X
5067169,-14,0
5008862,-1,0
5089552,-6,0
5036485,-34,X
5053362,-18,C
5029127,-12,C
5036485,-32,X
5106058,-1,X
5089635,-5,X
5089509,-25,C
5113869,-31,C
5061961,-22,X
5094967,-10,C
5089236,-15,C
5067169,-18,0
5089268,-4,C
5053374,-13,C
5038610,-10,0
5150063,-4,C
5061707,-50,0
5112654,-34,C
5118261,-15,0
5113863,-38,0
5115501,-10,X
5135513,0,C
5041910,-36,C
5065348,-13,C
5089000,-22,C
5089532,0,C
5118261,-36,0
5028639,-4,0
5045624,0,C
5041363,-7,X
5010635,-23,C
5089787,-4,C
5089000,-6,C
5095570,-21,0
5089104,-29,C
5056236,-39,0
5090140,-34,X
5096758,0,C
5113990,-15,X
5024158,-11,C
5045687,-20,0
5048282,-34,X
5023130,-14,X
5028251,-31,1
5058382,0,0
5062737,-18,X
5045367,-2,0
5117167,-18,C
5023398,-15,C
5143622,-25,C
5126248,-12,C
5146407,-29,X
5023398,-10,C
5068107,-23,C
5135636,-1,5
5115412,-11,0
5022795,-34,C
5142959,-44,0
5126248,-24,C
5047892,0,X
5105669,-4,X
5142910,-11,0
5066498,-23,C
5009877,-5,X
5009096,-2,C
5024242,-11,X
5115711,-10,C
5025212,-18,0
5042143,-3,C
5132464,-12,0
5092272,-27,0
5067726,-10,C
5142304,-19,0
5117799,-8,C
5137261,-16,C
5142490,-9,C
5066498,-43,0
5054733,-18,0
5010647,-13,0
5099974,-35,C
5135513,-5,C
5143595,-24,C
5126325,-19,C
5116316,-16,0
5065348,-5,C
5069004,0,C
5074653,-3,C
5149271,-41,C
5113990,-38,X
5036987,-9,X
5142490,-36,C
5115412,-16,0
5089465,-2,C
5116643,-25,0
5062030,-3,X
5089000,-5,C
5029514,-17,C
5142240,-13,0
5010578,-29,X
5090568,-47,C
5067502,-17,0
5010578,0,X
5051125,-24,C
5054362,-28,C
5096933,-41,C
5088835,-13,0
5118146,-13,X
5069280,-14,0
5099751,-23,C
5112662,-12,C
5142959,-33,0
5028245,-7,X
5045640,-31,C
5024095,-21,C
5041625,-15,X
5091824,-11,C
5069004,-10,C
5068261,-23,0
5150118,-37,X
5042300,-22,X
5096827,-30,C
5091004,-14,C
5045695,-12,C
5094924,-7,C
5068037,-7,C
5118177,0,0
5126323,-4,C
5023534,-36,0
5029127,-17,C
5089236,-33,0
5041990,-17,0
5085955,-38,0
5065539,-39,X
5126349,-30,0
5061118,-11,C
5054749,0,C
5132635,-32,0
5036733,-18,C
5105762,-9,C
5010578,-7,X
5149695,-16,0
5046497,-33,0
5054362,0,C
5096827,-42,0
5053226,-14,C
5126248,-3,C
5054762,-24,0
5088835,-14,1
5137251,-10,C
5125600,-27,0
5061072,-4,0
5090030,-23,0
5126552,-20,0
5135707,-14,X
5118257,-9,0
5037212,-3,C
5068107,-1,C
5117167,-10,C
5042300,-18,0
5033722,-19,0
5091052,-4,X
5142959,-43,0
5024801,-20,X
5090152,-18,C
5091862,-13,1
5126064,-15,C
5023544,-17,X
5010428,-9,C
5029361,-26,X
5096346,-28,C
5126382,-19,C
5008897,-24,C
5088945,-18,0
5132415,-8,C
5065740,-8,0
5022202,-28,C
5062685,-37,X
5041721,-15,0
5022193,-10,1
5053167,-15,0
5054475,-7,X
5028631,-13,C
5089635,-10,0
5009096,-9,C
5142959,-41,0
5126552,-4,0
5142984,-21,C
5022859,0,C
5078905,-40,C
5091824,-23,C
5022642,-14,0
5037300,-32,C
5042052,-8,X
5105056,-1,C
5010635,-30,C
5126238,-37,0
5137251,-15,C
5069280,-24,X
5126238,-34,C
5125214,-12,C
5095383,-2,C
5139548,-9,C
5125352,-4,C
5056143,-35,X
5090903,-29,C
5092272,-54,0
5010647,-7,0
5042295,-27,X
5058527,-36,0
5091330,-20,C
5066919,-47,0
5061148,-25,C
5117799,-48,X
5052895,-19,0
5137251,-3,C
5149695,-18,0
5126552,-10,0
5117799,-1,C
5137251,-16,C
5126835,-16,X
5062504,-8,C
5150049,-7,0
5113269,-22,0
5042220,-36,X
5036485,-42,X
5022859,-15,C
5136021,-4,0
5118261,-8,C
5041609,-26,C
5048045,-7,C
5117167,-49,0
5145724,-37,0
5053374,-6,C
5028251,-34,0
5114592,-7,0
5029127,-16,C
5046497,-4,C
5096859,-30,0
5126238,-7,C
5105056,-28,C
5105056,-25,C
5115501,-1,X
5053167,-22,0
5022193,-7,C
5116316,-20,0
5010647,-15,0
5024801,-15,X
5115577,-7,C
5022583,-31,C
5068844,-23,X
5095730,0,0
5088834,-32,C
5149109,-26,0
5054362,-6,C
5053362,-30,C
5078912,-18,0
5143581,-28,X
5069397,-15,0
5117178,-23,X
5061707,-1,C
5135778,-13,C
5033539,-22,C
5092272,-22,0
5024158,-18,0
5029314,-2,C
5033722,-43,0
5090857,-24,C
5068261,-26,0
5054718,-20,C
5051080,-3,0
5050645,-33,C
5009570,-22,X
5067780,-4,0
5126238,-9,C
5126323,-18,X
5089104,-34,C
5088835,-2,0
5022795,-5,C
5135513,-6,C
5088998,-7,C
5038751,-48,0
5125214,-23,0
5092448,-39,0
5091620,-6,0
5050645,-23,C
5113863,-37,0
5041721,-16,1
5142630,-3,0
5142959,-31,0
5029314,-20,C
5066498,-29,C
5061118,-17,C
5090152,-32,0
5050629,-4,X
5125737,-31,C
5091052,-16,0
5118261,-16,0
5112909,-37,0
5112662,-14,0
5052899,-4,X
5029314,-38,C
5089635,-30,0
5067715,-5,0
5033722,-49,X
5116674,-40,C
5116036,-21,1
5029314,-40,C
5096238,-15,C
5008900,-28,C
5105669,-30,X
5029361,-27,X
5090857,0,C
5092380,-6,0
5045687,-18,0
5068911,-5,C
5143064,-41,C
5117167,-2,C
5022506,-5,0
5036485,-21,X
5048282,-14,X
5111072,-32,0
5126303,-19,C
5069397,-5,0
5115995,-22,0
5114057,-40,0
5142910,-27,0
5042220,-32,0
5136943,-13,C
5096554,-23,0
5095370,-8,C
5010681,-14,0
5105143,-35,C
5136031,-25,0
5062744,-2,0
5042220,-21,C
5010315,-32,X
5135778,-8,C
5056143,-3,X
5105766,0,0
5024095,-26,C
5091620,-1,0
5048045,-32,0
5126731,-26,C
5117799,-22,C
5066705,-40,C
5050748,-14,C
5089049,-19,C
5089503,-6,C
5126731,-33,0
5022506,-17,0
5023280,-3,C
5069455,-19,0
5116009,0,C
5046503,-8,C
5090468,-4,0
5088834,-25,C
5050645,-43,X
5117612,-17,X
5116674,-29,C
5095334,-15,C
5092448,-10,C
5142881,-4,X
5089819,-6,0
5135707,-4,X
5146458,-8,C
5053362,-3,C
5126248,-13,C
5135513,-32,0
5053362,-23,C
5143603,-7,C
5091589,-37,X
5132415,-14,C
5099987,-26,0
5132291,-12,0
5125217,-3,C
5126835,-26,X
5053226,-3,C
5096238,-26,C
5113863,-42,0
5054149,-5,0
5090903,-35,0
5116623,-43,X
5010578,-42,X
5089532,-18,C
5009935,-6,X
5029457,-8,0
5065628,-16,X
5045640,-1,C
5092448,0,C
5094967,-39,X
5061072,-1,0
5089630,-54,0
5065426,-28,X
5022795,-45,0
5142630,0,0
5037212,-43,0
5143581,-29,X
5053880,-1,X
5149705,-46,C
5065348,-9,C
5139549,-22,C
5089104,-10,C
5025212,-23,0
5061707,-34,C
5146458,-4,C
5045945,-22,0
5061707,-17,C
5095383,-23,0
5074653,-20,C
5061707,-42,C
5023280,-26,0
5116674,-1,C
5091330,-31,0
5046353,-45,X
5089421,-25,0
5096758,-9,C
5079106,0,C
5062504,-17,C
5067726,-12,C
5114384,-3,C
5126248,-42,0
5067051,-29,0
5010463,-16,C
5099948,-16,C
5024095,-20,C
5065348,-36,C
5095334,-17,C
5126299,-39,1
5113269,-31,0
5029514,0,C
5069397,-23,0
5099948,-30,C
5096554,-29,0
5008810,-10,C
5099751,-43,C
5046497,-26,C
5149491,-10,C
5066498,-32,C
5022817,-3,X
5095334,-39,0
5089049,-28,0
5149271,-47,0
5117963,-13,1
5089503,-4,C
5117799,-52,X
5099948,-15,C
5068436,-16,0
5033927,-4,0
5067557,-30,0
5136031,-5,C
5028494,-14,0
5117799,-34,0
5112799,-9,0
5021642,-14,0
5094924,-24,0
5010578,-13,X
5143137,-2,C
5066919,-45,0
5010463,-9,C
5062737,-7,X
5126064,-14,C
5115523,-25,C
5118261,-17,0
5149210,-41,0
5090140,-23,X
5028494,-4,0
5085949,-3,0
5126835,-19,X
5088998,-11,C
5149705,-28,C
5024158,-16,0
5125218,-16,0
5069392,-15,0
5137087,-7,0
5024157,-33,X
5139497,-2,X
5095228,-6,0
5033722,-6,0
5046353,-30,X
5105143,-37,C
5078905,-24,C
5115451,-1,C
5022817,-4,X
5024453,-1,X
5065426,-24,X
5097026,-40,0
5137261,-9,C
5068436,-17,0
5091589,-33,X
5126835,-29,X
5068037,-12,C
5023543,-17,0
5125217,-11,0
5150118,-39,X
5105402,-19,0
5085781,-34,0
5099805,-5,X
5143137,-28,0
5116674,-14,C
5096554,-13,C
5096346,0,C
5115995,-4,C
5115577,-27,C
5062685,-23,0
5065644,-45,0
5062737,0,X
5135636,-33,X
5065740,-6,0
5089532,-31,0
5116036,-1,5
5068453,-4,0
5142987,-12,C
5033722,-38,0
5117799,-24,C
5090903,-15,C
5149109,-23,0
5061700,-43,0
5094924,-2,C
5115577,-19,C
5067726,-19,0
5118177,-7,X
5096518,-4,C
5117799,-17,C
5149705,-41,C
5008897,-29,C
5010428,-14,C
5086040,-7,X
5089532,-9,C
5126382,-34,0
5067169,-28,0
5135797,-1,0
5022752,-20,C
5022506,-9,0
5112932,-29,0
5125218,-3,C
5145724,-13,C
5089470,-5,C
5149109,-21,0
5009570,0,X
5074653,-10,C
5010746,-26,0
5022202,-35,C
5053705,-18,0
5089465,-30,0
5096933,-36,C
5061692,-9,0
5035431,-1,C
5061961,-15,X
5143622,-35,C
5085949,-4,0
5139548,-3,C
5113269,-44,0
5085955,-34,C
5150049,-6,0
5113781,-20,X
5023544,-5,X
5061700,-6,C
5106047,-11,C
5139497,-10,X
5132291,-22,0
5095790,-8,C
5067749,-14,0
5067051,-23,0
5106047,-43,0
5061187,-2,X
5094967,-18,X
5142807,-25,X
5029598,-40,X
5042295,-43,X
5036485,-37,X
5089104,-13,C
5069397,-3,0
5033770,-10,C
5061700,-21,C
5048018,-29,0
5088835,-16,0
5115698,-26,X
5041721,-14,0
5149272,-6,C
5041118,-50,0
5045687,-9,C
5090030,-1,0
5010929,-1,C
5065644,-36,0
5116623,-35,X
5117919,-11,X
5149272,-14,0
5126299,-17,C
5105056,-9,C
5135636,-14,5
5095570,-19,0
5113869,-38,C
5078905,-54,0
5074653,-46,0
5062030,-16,0
5046234,-28,C
5117799,-19,C
5024095,-44,0
5091042,-9,0
5047810,-11,C
5085781,-3,0
5009031,-4,X
5139394,-8,X
5099948,-28,C
5094924,-12,C
5099974,-25,C
5092013,-18,0
5089262,0,X
5010463,-22,X
5105669,-52,X
5022506,-2,0
5089000,-30,C
5112909,-43,0
5089465,-10,C
5111072,-1,C
5105554,-11,0
5105754,-11,0
5118258,-45,0
5024484,-21,C
5029633,-7,C
5089465,-39,0
5113269,-15,0
5022202,-24,C
5105669,-21,X
5115591,-35,0
5115995,-1,C
5047933,-11,0
5048282,-44,X
5126349,-38,0
5143064,-33,C
5096346,-18,C
5090568,-17,C
5136031,-2,C
5149272,-9,0
5029598,-46,X
5143622,-28,C
5115591,-18,C
5041363,-27,X
5091862,-12,C
5067502,-11,C
5065628,-12,X
5114077,-2,0
5088945,-16,C
5066775,-37,0
5125737,-50,0
5096859,-32,X
5135636,-27,X
5149271,-24,C
5068107,-25,C
5132292,-10,0
5135636,-24,X
5096163,-1,C
5094967,-50,X
5068911,-14,0
5091824,-5,C
5118418,-26,C
5088043,-37,C
5112651,-5,X
5090270,-11,0
5079106,-11,0
5008897,-31,C
5046497,-22,C
5033648,-6,C
5117239,0,0
5062030,-15,0
5054290,-3,C
5061692,-5,0
5010746,-19,C
5095790,-21,C
5143595,-10,C
5095383,-12,C
5028600,-35,0
5091862,-29,X
5061700,-42,C
5069455,-20,0
5029759,-44,0
5090030,-20,0
5106158,-11,X
5149271,-28,C
5091548,-19,0
5010428,-13,C
5096238,-12,C
5112662,-6,C
5106047,-14,C
5008900,-24,C
5143595,-12,C
5065539,-35,X
5041625,0,X
5041990,-18,0
5117167,-43,0
5045543,-3,C
5053705,-20,0
5033927,-3,C
5065644,-33,0
5125556,-10,0
5125214,-27,0
5096238,-19,C
5116316,-23,X
5068470,-21,C
5029361,-41,X
5104853,-10,0
5112942,-44,C
5116796,0,0
5142490,-51,0
5126248,-2,C
5149210,-26,C
5096518,-18,0
5143064,-38,C
5079106,-10,0
5051125,-32,0
5113745,-40,C
5079068,-22,X
5115577,-32,C
5126835,-32,X
5126238,-21,C
5074653,0,C
5054733,-24,0
5048282,-42,X
5010635,-15,C
5054244,-1,0
5105669,-18,X
5045687,-5,C
5126064,-4,C
5022795,-4,C
5045699,-5,0
5023543,-19,0
5010647,-9,0
5067169,-22,0
5053483,-47,0
5061118,-10,C
5089104,-6,C
5149636,-7,X
5009570,-8,X
5113990,-33,X
5069280,-5,X
5125600,-17,C
5024158,-21,0
5058382,-6,0
5118365,-30,C
5009570,-4,X
5126299,-26,C
5037212,0,C
5056236,-15,C
5088835,-6,0
5062685,-22,0
5096554,-3,C
5045695,-22,C
5126238,-36,C
5028251,-33,0
5022202,-41,0
5062737,-16,X
5117799,-29,0
5090140,-15,X
5065348,-56,X
5068911,-12,0
5056236,-26,0
5053705,-3,C
5135668,-3,X
5008900,-14,C
5118365,-35,0
5033722,-15,0
5061961,-14,X
5126303,-9,C
5099751,-20,C
5010315,-10,0
5008810,-9,C
5088834,-34,C
5022193,-39,0
5029127,-29,C
5150063,-11,C
5062685,-44,0
5041609,-22,C
5069397,-10,0
5050645,-11,C
5029514,-28,0
5091824,-10,C
5116036,-31,X
5149705,-39,C
5089104,-53,0
5045624,-2,C
5105402,-25,0
5125352,-28,0
5090445,-10,C
5113731,-1,C
5116036,-32,X
5105143,-47,0
5029514,-4,C
5068037,-16,C
5113781,-15,X
5145724,-10,C
5065693,-14,0
5041721,-9,C
5024158,-20,0
5068899,-44,0
5079303,-4,0
5089819,-10,0
5069397,-18,0
5090030,-31,0
5105702,-3,X
5024484,-29,C
5010731,-24,0
5024950,-18,0
5036567,-6,0
5056143,-25,X
5061148,-49,X
5142793,-3,C
5067557,-21,0
5115711,-12,C
5062685,-9,0
5135728,-23,0
5052727,-1,0
5142959,-42,0
5096554,-24,0
5099751,-42,C
5115523,-30,C
5139500,-15,0
5092272,-49,0
5126382,-22,C
5143137,0,C
5114384,-4,C
5021476,0,0
5115577,-13,C
5139548,-7,C
5089465,-6,C
5065426,-36,0
5116009,-19,0
5089503,-12,0
5074653,-40,0
5149636,-4,X
5041625,-6,X
5069392,-8,0
5125737,-14,C
5058414,-9,0
5053705,-2,C
5069455,0,C
5024950,-22,X
5010746,-40,X
5050479,-27,0
5091862,-19,X
5113269,-50,0
5117178,-17,X
5029759,-39,0
5135513,-34,0
5054362,-7,C
5042220,-4,C
5115523,-20,C
5029127,-14,C
5052899,-12,0
5113990,-46,X
5068310,-11,C
5037212,-4,C
5091345,-2,X
5053705,-4,C
5132464,-16,0
5089470,-9,C
5061815,-7,C
5135513,-26,C
5041363,-12,X
5088834,-43,X
5099751,-35,C
5045640,-16,C
5142881,-7,0
5061700,-48,X
5116036,-8,X
5096163,-30,0
5089623,-5,0
5096163,-10,C
5067749,-10,0
5115523,-24,C
5095937,-1,0
5069180,-8,C
5024484,-7,C
5068107,-42,C
5116814,-3,X
5045085,-9,0
5089509,-14,C
5092272,-29,0
5042220,-19,C
5068844,-15,0
5096518,-14,0
5142490,-14,C
5010578,-41,X
5054475,-15,X
5029314,-36,C
5116623,-37,X
5069397,-11,0
5041910,-47,C
5095383,-20,C
5126062,-8,0
5142490,-10,C
5029667,-28,C
5050748,-20,0
5117167,-36,C
5132790,-30,0
5066705,-41,C
5085955,-41,0
5126062,-9,0
5143137,-31,0
5090568,-44,C
5045945,-13,C
5094967,-30,X
5033740,0,X
5142881,-15,X
5022859,-35,X
5061118,-25,C
5095334,-11,C
5116009,-14,0
5066919,-53,0
5095383,-17,C
5009925,-2,0
5095228,-10,0
5126325,-23,C
5033539,-1,C
5099974,-28,C
5068470,-11,C
5029127,-42,0
5099974,-31,C
5136956,-35,0
5137261,-20,0
5135636,-56,2
5066919,-51,0
5125218,-8,C
5068971,-51,X
5036733,-20,C
5061148,-56,X
5046351,-14,X
5028631,-15,C
5089236,-32,0
5150063,-10,C
5146458,-17,X
5033539,-17,C
5112932,-33,0
5022202,-26,C
5054362,-13,C
5029361,-22,X
5029598,-42,X
5066775,-40,0
5146458,-3,C
5125217,-13,0
5096518,-7,C
5029361,-24,X
5045689,-2,C
5048325,-41,X
5033770,-29,0
5090857,-4,C
5113990,-20,X
5099948,-34,C
5091824,-19,C
5135513,-29,C
5115711,-23,0
5116674,-49,0
5142987,-28,C
5104853,-5,0
5099805,0,0
5116036,-26,X
5035995,-36,C
5053362,-11,C
5022193,-20,0
5061700,-37,C
5010731,-28,X
5105143,-21,C
5022583,-49,X
5099948,-31,C
5069392,-14,0
5085781,0,C
5089049,-38,0
5116623,-48,X
