APP_ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5568492,M,Y,Y,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,-19631,-1317,1,0,0,0,Drivers,2.0
5095932,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20592,365243,1,0,1,0,,2.0
5139652,F,N,Y,0,121500.0,Commercial associate,Secondary / secondary special,Married,Co-op apartment,-12017,-1711,1,0,1,0,Sales staff,2.0
6388758,M,Y,Y,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-16103,-1907,1,0,0,0,Managers,2.0
6332212,M,Y,Y,0,180000.0,Working,Higher education,Married,House / apartment,-13791,-837,1,0,0,0,Drivers,2.0
5344837,F,N,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-10778,-271,1,1,0,0,,2.0
6045928,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19485,365243,1,0,1,0,,2.0
6569019,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-9915,-244,1,0,0,0,Laborers,1.0
5066785,M,Y,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15567,-2014,1,0,0,0,Drivers,3.0
6172797,M,Y,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13180,-430,1,0,1,0,Laborers,3.0
5603334,M,Y,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-13090,-5293,1,1,1,0,Core staff,2.0
5454187,F,Y,N,1,270000.0,Working,Higher education,Married,House / apartment,-10354,-1498,1,0,0,1,Accountants,3.0
5683892,F,N,Y,2,225000.0,Working,Higher education,Married,House / apartment,-11319,-1038,1,0,1,0,Sales staff,4.0
6520314,F,Y,Y,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-15034,-4345,1,0,0,0,Accountants,2.0
5163233,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13210,-4078,1,1,0,0,Laborers,2.0
7015215,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13740,-567,1,0,0,0,,4.0
5678417,F,N,Y,2,54000.0,Working,Higher education,Married,House / apartment,-10243,-2772,1,0,0,0,Core staff,4.0
5760961,F,N,Y,0,130500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-22224,365243,1,0,0,0,,2.0
6595031,F,Y,Y,0,171000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11973,-3190,1,0,1,0,Core staff,2.0
5922939,M,N,Y,0,243000.0,Working,Secondary / secondary special,Married,House / apartment,-11896,-5079,1,1,1,0,,2.0
6006702,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23048,365243,1,0,0,1,,2.0
5948729,F,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10682,-2573,1,1,0,0,High skill tech staff,4.0
6652074,F,N,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-21278,-1456,1,0,1,0,Laborers,2.0
5369482,M,N,Y,0,49500.0,Working,Secondary / secondary special,Civil marriage,With parents,-18739,-992,1,0,0,0,Security staff,2.0
5236185,F,Y,N,0,157500.0,Pensioner,Higher education,Married,House / apartment,-22060,365243,1,0,0,1,,2.0
5465288,M,N,Y,0,270000.0,Working,Lower secondary,Married,House / apartment,-14861,-1585,1,0,0,0,Drivers,2.0
6213478,F,N,Y,0,175950.0,Working,Secondary / secondary special,Married,House / apartment,-20462,-1881,1,0,0,0,,2.0
6247414,F,N,Y,0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21640,365243,1,0,1,1,,2.0
5208284,M,Y,Y,0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23625,365243,1,0,0,0,,2.0
5633067,F,Y,N,0,225000.0,Working,Higher education,Civil marriage,With parents,-11150,-988,1,0,0,0,Sales staff,2.0
6746974,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19678,-2537,1,0,1,0,Accountants,2.0
6591267,F,Y,Y,0,234000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19388,-2888,1,1,1,0,,2.0
5092260,M,N,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17837,-351,1,0,0,0,Security staff,2.0
6221486,F,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13581,-4199,1,0,0,0,Laborers,4.0
5618354,M,N,N,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10863,-1615,1,0,0,1,Drivers,4.0
5732105,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10226,-3508,1,0,0,0,Laborers,4.0
5010337,F,N,N,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2.0
6281103,F,N,N,1,90000.0,Commercial associate,Secondary / secondary special,Separated,With parents,-14989,-2829,1,0,0,0,Sales staff,2.0
6048058,F,N,N,0,121500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-8549,-610,1,0,0,0,Medicine staff,2.0
6132783,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-18011,-133,1,0,0,0,Core staff,2.0
5068261,M,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16280,-475,1,0,0,0,Security staff,4.0
6481387,M,Y,N,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11468,-4066,1,0,1,0,Laborers,1.0
5703698,F,N,N,0,202500.0,State servant,Higher education,Separated,House / apartment,-17577,-830,1,0,1,0,Core staff,1.0
5617422,F,Y,N,0,171000.0,State servant,Secondary / secondary special,Married,House / apartment,-18823,-11538,1,1,0,0,Medicine staff,2.0
5928583,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21770,365243,1,0,1,0,,2.0
5189510,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14033,-2649,1,0,0,0,Medicine staff,3.0
5196557,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19962,365243,1,0,0,1,,2.0
6248284,M,Y,Y,0,171000.0,State servant,Secondary / secondary special,Married,House / apartment,-10675,-2493,1,0,0,1,,2.0
5792020,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,-19548,-4754,1,0,0,0,Laborers,1.0
5008897,F,N,Y,0,297000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-15519,-3234,1,0,0,0,Laborers,1.0
6605389,F,N,N,0,130500.0,Working,Secondary / secondary special,Married,Municipal apartment,-12896,-682,1,1,0,0,Managers,2.0
5115523,F,N,Y,3,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13020,-3693,1,0,0,0,Core staff,5.0
6612489,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22670,365243,1,0,1,0,,2.0
6059212,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19600,-862,1,0,0,0,Cleaning staff,2.0
6653282,M,Y,Y,1,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-11401,-2248,1,0,0,0,Managers,3.0
5436357,F,Y,Y,0,382500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16702,-5750,1,0,0,0,Managers,2.0
6562860,M,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-11084,-620,1,1,0,0,High skill tech staff,3.0
6090149,F,Y,Y,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13016,-4713,1,0,0,0,Sales staff,4.0
5690082,F,Y,N,2,202500.0,Working,Higher education,Married,House / apartment,-16036,-393,1,0,0,0,Sales staff,4.0
6138825,M,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13671,-512,1,0,0,0,Drivers,3.0
5522142,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18750,-5264,1,1,1,0,Managers,2.0
5702154,F,N,N,1,76500.0,Working,Secondary / secondary special,Married,Municipal apartment,-14032,-708,1,0,0,0,Sales staff,3.0
5671546,F,N,Y,1,247500.0,Commercial associate,Higher education,Married,House / apartment,-10880,-635,1,0,0,0,,3.0
6423926,F,N,N,0,90000.0,Working,Incomplete higher,Single / not married,House / apartment,-8319,-635,1,1,1,0,Sales staff,1.0
5739337,F,N,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-19372,-4252,1,0,0,1,,2.0
5113269,M,Y,Y,1,450000.0,Commercial associate,Higher education,Married,House / apartment,-15098,-1562,1,0,0,1,Managers,3.0
6464103,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,With parents,-14361,-687,1,0,0,0,Laborers,2.0
6210389,F,N,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-12930,-1146,1,0,0,0,Laborers,2.0
5872353,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5024765,F,Y,Y,1,337500.0,Commercial associate,Higher education,Married,House / apartment,-14558,-1250,1,0,0,0,High skill tech staff,3.0
7697577,M,N,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13794,-2852,1,0,0,0,Drivers,2.0
5296500,F,N,N,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-18887,-10034,1,1,1,0,Managers,2.0
5439006,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22452,365243,1,0,0,0,,2.0
5092184,M,N,Y,0,63000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23724,365243,1,0,0,0,,2.0
5876835,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14910,-4407,1,0,1,0,Managers,2.0
6661387,F,N,Y,1,225000.0,Working,Higher education,Separated,House / apartment,-11270,-941,1,1,1,1,Laborers,2.0
6023819,M,Y,Y,0,234000.0,Working,Incomplete higher,Civil marriage,House / apartment,-15510,-8059,1,0,0,0,Core staff,2.0
5836928,M,Y,N,0,157500.0,State servant,Higher education,Married,House / apartment,-11235,-2506,1,0,1,0,High skill tech staff,2.0
5295468,F,N,Y,0,166500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19389,-12620,1,0,0,0,Laborers,2.0
6063090,F,N,Y,0,112500.0,Pensioner,Incomplete higher,Widow,House / apartment,-22212,365243,1,0,1,0,,1.0
5290033,F,Y,Y,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,-13222,-1624,1,0,0,0,,3.0
6465320,M,Y,Y,0,198000.0,Working,Secondary / secondary special,Married,House / apartment,-13721,-199,1,0,0,0,Laborers,2.0
6780445,F,N,N,1,135000.0,Working,Incomplete higher,Married,With parents,-12299,-500,1,0,0,0,Sales staff,3.0
5178669,F,N,Y,0,225000.0,Commercial associate,Higher education,Separated,House / apartment,-9850,-904,1,0,0,0,HR staff,1.0
6596482,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18957,-1394,1,0,1,0,Drivers,2.0
5405323,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12658,-1732,1,0,1,0,,3.0
5156849,F,N,Y,0,144000.0,Pensioner,Higher education,Single / not married,House / apartment,-23350,365243,1,0,0,0,,1.0
5296461,F,N,N,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-12584,-933,1,0,0,0,Laborers,1.0
5454662,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18243,-1590,1,1,0,0,Drivers,2.0
6021284,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-11638,-1385,1,0,0,0,,2.0
5833333,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-18172,-7263,1,0,0,1,,2.0
6007651,F,N,Y,0,270000.0,State servant,Higher education,Single / not married,House / apartment,-14109,-2293,1,0,0,1,High skill tech staff,1.0
5709112,F,N,Y,0,180000.0,Working,Secondary / secondary special,Separated,House / apartment,-12323,-5008,1,0,0,0,Laborers,1.0
6702645,F,Y,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-15458,-494,1,0,0,0,Medicine staff,2.0
5383244,F,N,Y,0,90000.0,State servant,Higher education,Married,House / apartment,-20011,-8306,1,0,0,0,,2.0
6080127,F,N,Y,1,270000.0,Commercial associate,Higher education,Married,House / apartment,-14621,-1022,1,0,0,0,,3.0
5353467,M,N,N,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15714,-4748,1,1,0,0,Laborers,2.0
6264308,M,Y,N,0,157500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-13200,-2312,1,0,0,0,Waiters/barmen staff,1.0
6125642,M,Y,Y,0,202500.0,Working,Higher education,Married,Municipal apartment,-13235,-3634,1,1,0,0,Laborers,2.0
6397495,M,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10640,-1817,1,0,0,0,Laborers,2.0
5980539,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17298,-8890,1,0,0,0,Managers,2.0
6035579,F,N,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-19812,-5544,1,0,0,0,,2.0
5872838,F,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-15184,-397,1,0,1,0,Sales staff,3.0
6689388,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,Rented apartment,-17071,-215,1,1,0,0,Security staff,2.0
5636576,F,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,-21436,365243,1,0,1,0,,2.0
5825821,F,N,Y,0,81000.0,State servant,Secondary / secondary special,Married,House / apartment,-18040,-4628,1,0,0,0,Medicine staff,2.0
6283053,F,N,N,0,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,-17967,-310,1,0,0,0,Cleaning staff,1.0
5863593,F,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8412,-724,1,0,0,0,Realty agents,3.0
5628195,F,N,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-20127,-2501,1,1,1,0,Managers,2.0
5465587,F,Y,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20770,365243,1,0,0,0,,2.0
6430473,F,N,N,0,90000.0,State servant,Secondary / secondary special,Married,With parents,-13043,-5598,1,1,1,0,High skill tech staff,2.0
6068756,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21692,365243,1,0,0,1,,2.0
6508774,F,N,Y,2,247500.0,Working,Higher education,Married,House / apartment,-11732,-1064,1,0,0,0,Accountants,4.0
5576508,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,Municipal apartment,-19880,-10823,1,0,1,0,Medicine staff,2.0
6209141,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19516,365243,1,0,0,0,,2.0
5785250,F,Y,Y,1,157500.0,Working,Higher education,Married,With parents,-11485,-431,1,1,1,0,Core staff,3.0
6241464,M,Y,Y,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14518,-4436,1,0,0,1,Laborers,4.0
5769760,F,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,-24307,-2341,1,0,0,0,,1.0
6722587,F,N,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,With parents,-13420,-654,1,0,0,1,Managers,3.0
5500511,M,Y,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-14100,-412,1,1,1,0,Core staff,2.0
6208873,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-8217,-228,1,0,0,0,Core staff,1.0
6612746,M,N,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-14159,-1815,1,1,1,0,,2.0
6569418,F,Y,Y,0,180000.0,Working,Higher education,Separated,House / apartment,-10028,-3105,1,1,1,1,,1.0
5950177,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13360,-1946,1,0,1,1,High skill tech staff,2.0
7537401,F,N,N,0,121500.0,State servant,Higher education,Civil marriage,House / apartment,-13644,-4617,1,1,0,0,Core staff,2.0
6542615,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19497,-4460,1,1,0,0,Managers,2.0
5033539,F,Y,N,3,540000.0,Working,Higher education,Married,House / apartment,-13234,-1753,1,0,0,0,Laborers,5.0
5993195,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20942,365243,1,0,1,0,,1.0
6543903,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-14735,-732,1,0,0,0,,3.0
6409552,M,N,Y,0,144000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15617,-258,1,0,1,0,Laborers,2.0
6235122,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16568,-9121,1,0,0,0,Laborers,2.0
5536368,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,-12828,-172,1,0,0,1,,2.0
6508876,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23528,365243,1,0,0,0,,2.0
6047936,F,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,-17145,-3713,1,0,1,0,Medicine staff,2.0
5618542,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22166,365243,1,0,0,0,,2.0
6480928,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20934,365243,1,0,0,0,,2.0
6389260,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20347,365243,1,0,0,0,,2.0
6196465,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10945,-657,1,0,0,0,Drivers,4.0
5823062,F,N,Y,2,153000.0,Working,Secondary / secondary special,Married,House / apartment,-11880,-2913,1,0,1,0,,4.0
6220934,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12758,-2494,1,1,0,0,Laborers,2.0
6747960,M,Y,Y,1,450000.0,Working,Higher education,Married,House / apartment,-17245,-7413,1,1,1,0,Managers,3.0
6603247,F,N,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13543,-615,1,1,0,0,Core staff,4.0
5564578,F,N,Y,0,292500.0,Working,Secondary / secondary special,Widow,House / apartment,-22734,-1637,1,0,0,0,,1.0
6507784,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22483,365243,1,0,1,0,,2.0
6728538,M,Y,Y,0,157500.0,Pensioner,Higher education,Married,House / apartment,-23631,365243,1,0,0,0,,2.0
6125728,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18278,-1808,1,0,0,0,Low-skill Laborers,2.0
6410401,M,Y,N,1,765000.0,Working,Higher education,Married,House / apartment,-13478,-5494,1,0,1,0,Managers,3.0
5668859,F,Y,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14905,-1600,1,0,0,0,Medicine staff,2.0
6801435,M,Y,Y,2,180000.0,State servant,Higher education,Married,House / apartment,-13005,-4596,1,1,0,0,Core staff,4.0
5678876,F,N,Y,0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20383,365243,1,0,0,0,,2.0
6595436,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12746,-2156,1,1,1,0,Core staff,2.0
6499176,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11077,-2519,1,1,0,0,,2.0
5237391,M,Y,Y,1,270000.0,Working,Higher education,Married,House / apartment,-10754,-1346,1,0,0,0,Managers,3.0
